course_id,module_id,category,children,start
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,kD9sJ1sTTrDxbANhI0qQbAD9h0KRDr34,sequential,X7mFvSh2YDjV8aItv8VSOZPwcsvEh8yx ,2014-07-28T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,gSSbMg6ccVVgpjAQgYF20v1aii5Pl0vb,sequential,UYN5kolmHaavapYu7ffASRPNK0UftoXA ,null
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,Ef91EdMiQj0HPH3EWLqngfwA4l41JVzg,sequential,ma0JCxulvsXT0TF122FZs8KRGOCVVTV1 iifvx7udNnoneuSSqaDYFP3Q4bFGVmOY ,2014-07-28T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,8XRkn041Crm2ljq5fKzsGMp7PkIFqbUc,sequential,M54A1CgyxZ0JWzvnl86u4wUoOTJEnVQz G8kACOHAYKOfMyMJWTDuKT3cZgY4ZzNm ,2014-08-25T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,FZrFRfly5fsHDanFQSPBo3VvcS1xPzdK,sequential,NAobEGBcvyGOwSfZ4l656ThCqfsiUw3y 5UYHy8RIl5Uh3O3HmdqMZzybnZbMGXdf ,2014-07-07T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,rDybeJ6O69qBxmAlKdlW6IWjY3nyvspo,sequential,JRrc5jUa8pquQq5shk3gNMr7dsEUPpUq cPO1OjVA3KU6By7fUNlVu7EqH5JAGYqY ,2014-08-25T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,vONUg6nNqjGRgxOCvpcodNBnrgLzB1em,sequential,euZ1GlDKy38I0IZFySwhA21A2P52UPUN ,null
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,ZggON3FpZKHKWkmtJGWcWVsahuT7UnfZ,sequential,cafDv1getxLwABIcL28o5q0iBrBXvYPh ,2014-07-21T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,i3I3734vSRbaDas8nwyhwXHPmDikrHU1,sequential,iupnrjtwj0OmZU53UfJrBvhwg0uYjvIs ,2014-05-26T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,E42spWRwI09LLUfxJEDkt8Fgg2zAwfVq,sequential,6fmX4hcMYIWvWK5bEynmBUajpkOkyEY9 ,2014-07-21T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,vmkggJtfPEEGpj9r7mxjY7mXvOm1UYQs,sequential,x0SG8DxHvM4ohBfEezBKEuvqK1SoZYFA ,2014-09-01T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,CkIbD7EkYAkCOmHwJ2D0kwOTj76j1e5g,sequential,ts3NZAc12W4hFz2FwiVEYakVeYHOj1C5 fO1KGvaGDliJsgDCDTWxSK8Na1ugP34B ,2014-06-02T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,KBS2Z3mi2B6cMHw3c4ic200VcK8YmETp,sequential,gYcjoaInLoKBZ3uoqlyiIffetybxy0kj ,null
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,sBcQtymEfeYVCwtVM2HILvD7YskjkJNg,sequential,BSMHQJE87kVUGSCtFcP89uA52ZhEd7IO mE0E0cBFSeS6axnMjEAdH581FwSNeIx8 ,2014-08-04T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,TuYpV64i6M9qoodYrVd0fFl65vTAkgNj,sequential,IRnyrR3sb0yM76FTJt4iWPM1NVOBm6vD ,null
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,LflxgHAlLEDPYwW9jnQejhVtKczfyDTc,sequential,1ydo2fh4dlb2eqgrl5JA23BD4WFp6Jyk ,2014-07-14T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,H21pTkiLw3ZUKj25XyiFjBNiayJXxiC0,sequential,u1EBg3dLZJ79biWin3gKQ3I2yg3gnfad MbB2vv0kvZVGBlFfIItbQrWJlUqxCM1T ,2014-08-11T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,iCld0QhcScTw7qrzjAUK6MT2Qg6ZadMT,sequential,RMFVHFdvqJTXXtmZb2oSR1Qx9mw1wqpF ,2014-06-02T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,DIh2JsHtWRu1C7oCWXghcSvtn6dwUov7,sequential,jz2vDfpbw1UvVcaWkYYF5cIVECuKE7Td 08N132tXbnLaupMHBA5MJ3uPs2ngNrB3 ,2014-06-30T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,9GSQIUqj3jFjtXigbW5cDdlyDoX0VrHW,sequential,F93JdZBMb0fH1SxkqPFV8xhX7yPcoI5b iOvg8Rqpp8IhFQlpeSUj9ySwnaPPA79D ,2014-06-23T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,yxT76qUWEZwCI4SC0SDuTZPJdgW9W0jM,sequential,ZxLMZ4cC27e1lkK9pHcQgsHKcHIKqKMO TRcTgtdQq6AWSzWNf5mz7z8KGim9otnr ,2014-06-30T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,UDeAV1EPAg6hfZRoewALOWePetXPaEnp,sequential,FaHAISRiNYrjDFMr0PCfJLrrCeQxAIc8 kFj32Sk4qrgdSN0hEdp3kkI2vVlLq19v ,2014-08-18T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,13NxFbZ3HzhnHlvEzysSRGnidNkpXu2W,sequential,66qL3VDMsMAbPzcsRU9UzOHLAacshP29 MtzbZnqLfqy8WLE8Jzq28NZ19wS82qGJ ,2014-08-25T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,f8AVTmvy791ObqfqD8mJvnyy582R7pWm,sequential,qLoMJW57q3GRRnWRCwJhFg2tvaD1SfcX ,2014-08-11T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,F3rpcCHuYiYHrm8rf7gtlY8yRH28euh6,sequential,FHcERIajOgmJRNqJwONvDtYJL0VFBeGS ,2014-06-16T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,EaUYteI8SNrrNB20KUCHhAB2uxJDAUev,sequential,jQjQBRitZG1Xi20C8KOQIYeE1A7ypCtz sEySd7pDr9FPt53fQGxDOMg6S5ryY2Ko ,2014-08-04T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,wKUDGWMmlRlXuQHu54bRgWTezC95zznh,sequential,ujfxvFf9RQ0iELvGhJRoD9FNTGn41f2e ,null
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,WKXrdh7jsoMymcz3E8J71IXSkjfzzeoy,sequential,gF51Ayo5MPnLcMuMtDoSIPAm8H0Pc9UV zzivuLOwJWSG6KEEj5m53Pa8tgnxN5Pe ,2014-06-02T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,wYgb8cvO6fp6myl9nckrIJr9J8JiPSCu,sequential,TncPV12gYgIXyj9YeEDATdBBQm3y9xu7 i2WmpcomaY1DbD6z862VLwxcg413Sm17 ,2014-07-14T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,ibV6H2w5J3ep6DHWU2dkh67CNpEnfvwL,sequential,yuCDpvazpbWmPISXRLhVuEBA4ioAsURL oSSYQZKJUR7OyknxdVlvpPysf1sAFqLF ,2014-07-28T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,zlZ1aNKFz7EFCp8LRLvdKQeLjiLBi33c,sequential,A4Jx8sdMZFwy5grVMoQ4KXpuANmcA7vg ,2014-05-26T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,66NWXz0JD0QhUNi6I1SrZtja1pkcUXh1,sequential,7V9vEjpSpQeOtgElptJzJAy6nvmSBkhf 8gKDHjygQ8VvYC73gWPsqhHE8iXqUljK ,2014-08-25T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,DF8rSAX6PQxI2cJIRj25Smm1f0IJ07uK,sequential,MNSQv0bLeJvm0a4jzdHVYc2fZtJEuSbm aozTrBlpntZPvxWmNALEiihRwZbcirOd ,2014-06-16T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,PxgGWbOEb9Ll8nDxgGMHKCFaP2QbTifA,sequential,HIffgbsA4Y2IzBEMQaQlpqCuyQWbHGNU jVObDApgJFuNSF2xKo2e5nXpUdObBDxu ,2014-08-04T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,OAwwXMhze2Iqm87cAlCYRX4GV8f5CrC4,sequential,haSB66bfiPVq2ZCfQz93rAK5yBfgdFca ,2014-09-26T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,UP6baniQOarKsU2at8TzHs9YFxWDJ0b3,sequential,MhdexKFSfNeDfYMmRKmJ1MicijC0tK8W ,null
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,iGgx2vn0VYUSlp9TgaobULIs40XbCX0q,sequential,S5c4OsrWLLjqbwQvOPRcNZIlZmsbe0wp ,null
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,n1VJltQOAKXdXm0jSkA8OLvzz69WYTlx,sequential,o4Bi0kuVVIol3aLIN2DJIlUZn39ssNXO 0DXu7hwEiE3qDJmzynRLgcAQeyLHr0wu ,2014-07-14T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,w158g61xK8hNoerhy2s0FV8MsOXq0Y5V,sequential,QSdfbInchrcuLTuMK3ppqh2qeqRt4OZF 5bYZMoCmFQouYlRcVftbKiUWZ3BP8s4J ,2014-06-23T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,fC0hvYIRV5Z0fx3H6U0Nat7F8UhpeOe5,sequential,6UjyfTjwe75s6e3uC3JtmknsCirlDfNd Io1QoVdBScWKBH6ZZCzSVx6tmbjOHoOY ,2014-08-04T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,oI7ADoS6Mw5cduJ87vZQgn8nEeqnEXBG,sequential,OB4oCMMXf9LzlvHTs9RaN0CG5vKk3MvB ,null
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,AjPIK2tNo8QI7d6t0boXEw7CkjRmi9NY,sequential,EURJPMWxqK3IYvi51wOY272nl9lRbuy3 ,null
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,r76vkEhp3j9te7jFWRafs6MZRwGYdX1Z,sequential,QyPD4s1jRwoldqtVADPApXL9dV7M8SrJ dAu9OFZh64TGflo9nZp3nQxkvcrNLgBE ,null
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,Yv0CUbnGwWQHbWpW0hZEI2tEXI7p0KxA,sequential,ZqKfcEQIfkj7CMZj28MqVxrMtHJQEsRi 8SsEmEDOSnOkqw06EI8KbejIkXjpyxtb ,2014-05-26T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,znuhOmCgvI4301YciYVhJ9Lxn3vMEf4U,sequential,XOb6OFoB8mkCPL4vLGyVM7qEKYg0y2wK IaJlf6uaHSXr838wE6M8xjSADDNSpm9Q ,2014-06-23T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,iLLsvkByESQmMNp5QBIrs9rofhmtuZ3B,sequential,3M3H616SpTXea5NzmQsKnes7IqEQhtyQ ,null
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,r382Vjkht9mzVi74pfGWI6WqP7QIiSm8,sequential,asdia2z1xgfLdZlRLYWL9MBCenuCgiji anu2s8gGKNUOUvrs2vZzu4EDal55a2Dh ,2014-08-11T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,M5tbkHlE9bh7YROQh9ADayjNnljUAn2I,sequential,xykUnrOFlcB62t73uhBi5fnLyemQuJDv QqjjnvDVLJl8wUC1r3xx0UQew2UqqSXT ,2014-05-26T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,vqzcA2ojo7cZEAkyB1x1JfqG9ctF3190,sequential,mr0dIzWPsuueT7Wsd9DcSwsLcuBaOaZP WOUflLTtDRSg2oX8qrYKL6yXnDtsAFPY ,2014-05-26T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,rhZoyXiC3HxTl1RAADWZ0IMvh3hdJnFP,sequential,QW7C5VyAQWDlJ1ivvWcvrs9AP4l3v755 ,null
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,rbA2Q3flMki0cxFWD8AXWDeroBTvxZ22,sequential,ZbzzzTpdsGJZln82CD1ExFz2xi9LxgaW ,2014-09-01T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,zyGo3RU9NENxN2U4LTq0oxE5u6kZmFyS,sequential,ejoHzL0OG5rN00vvVofMXZ3ifOEZMOUc ,2014-06-23T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,bvDEaP1vrHUk0xK11rrapk16KzrUAT4O,sequential,9OZLRTq9GazOMW3upZGMkq46qugBmlXt RI1kIdKpdfvpeXLHSKJaLrlur4mKV6dp ,2014-07-14T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,YYteeYt5dO7y0FGuZmJzXZ1bHi22MHxE,sequential,iBNLbLiSCnzAeFP5JdlVDhadaggmNF3g 7CGkak4npaW8GqckdkL2BPIBtAWH3QSu ,2014-06-30T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,IWRLa9ZKosMiGQbXubt0dncSBNFDvKGt,sequential,jWNMDWwzxXjir473v6UCutBtbtbKfNDw 2W2TIQPVcurFd0UzvjlpbtgUTwfnpx90 ,2014-06-30T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,v6q9JwZo5UXKFQmlP6HGUKZdtZ2TOlas,sequential,8KQ0hYpjl1vJEXyZwSlKdVxlZ5pnlfTB lSYtWTBV0xCNaE7xCJ8BidYF0A6rdvCx ,2014-06-16T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,jOHqkFdmPvtZrc8PBQbfu70Y6V06jgYb,sequential,fJaJFbo0JW7jS0Sx1JOOz88DRQbcEiz2 H7yRqXK4BloVQ3n6Th3KtxRilSRzZLuN ,2014-06-16T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,LLSDSWSZ2B6yxx2t4X8fTJcuUwWlMtD0,sequential,Dnvz5weekUKlYNFAn8y2HuQA961W1Bg7 ,2014-09-01T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,prqMZC7nrTkMTBMTi0jO6dRTQHv46ssQ,sequential,upNuwYIP8kBqNTCgUZr07Rrd0k5BVabR YtC9xmfaFAPIGpqhOQic50m3fqGnBHwk ,2014-06-16T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,ZJX2fddQ53C1KDkBIi1eTwWSjB84ygcP,sequential,2LFJQEn45cCF3djHmTeS3mDB4qxdXzQO lp9hhRxELCQ425KdGDlSRclGbPbMuVFs ,2014-08-18T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,qkNTHtVri7cFpkuzfsC3J4fqES6TjinJ,sequential,RZjUz0jydLSgunuQuT9zOqw6S38zI1rG ibkkg3JwTAiCYRlNptvm2HMrjKWWDbn7 ,2014-08-04T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,WBZGOmeh6RTZNl90pEJlz9Fsd7wRC7iS,sequential,20AIl9jf2msuJRQ9fWKziTUJFlHNcxEn IElXenFioUyoBPUsq9KlSDo5Ovrgn2jU ,2014-08-04T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,DZOe69ZLx1S1UuzL3cdPheq113ROZitw,sequential,CgyXHctnnDoSXe127K7aQVrpYY0pIhyv 9NAyHqqecSFibes1uucRd0GkOBWlhVYv ,2014-07-28T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,3d2gh4J9kt3OLWWg1OCan3BzRWa4pDFZ,sequential,2XP8Tp3E3yoMRioo2E2oZIS7V6fCHYCF 6dGaNrDFlbAocluxoAWvaaBld32uSVh7 ,2014-05-26T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,DDBttTYsys8zLz8wghcm3zibi7yQ6ZEg,sequential,HfURIWtIu3GVtduRG3pTbOffl92U3Kp9 ,2014-08-25T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,uICIqQ8LbKS92QtApr7i3H1HQ8Oex88i,sequential,Df15rXHpjxtwgitFRCRWW9JXcAZyDaXK ,2014-06-30T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,7r037jhruQUs7nk2jbyaJHA20XwIvt5V,sequential,W4DJarNGVERTKdzU7hlQrWaK6NEOU9np 2cSAYw9kORySFqvbrqUuhOOJm9nVjyF4 ,2014-07-14T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,PV4Tj7a4rFwqDGkb2RK4yInBbeut1fe6,sequential,CCf3jRwXneyoiMSSe1TQaGRkHMNbGG06 9d61L8NbjRLpOLQYa0CJ0rSrUo0e2rgh ,2014-05-26T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,xVPnUs0dWbXSuOURZew2gM0Qm5utS9sa,sequential,GjVslrN9qN2LOVboq7sWrrDGpMxdfqjL ,null
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,hUZNbn8Oy4iaB4FA2FV14u86oF9Q5Vpi,sequential,xK4EbGVbmAdasDPuhBnlURCbJpXBGqAM ,2014-09-01T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,HugQ1n8bI5XG8OPT9ffV60S8EyPGRgv9,sequential,MVisUN5f7Bsn1GCixmMjHmJgs2lZWPQM dx8ZT3sayZsns42ar0qyjaEcYAn1VeNj ,2014-06-30T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,5tuErWfSD4CtZ4dNAr1GEAUUcqVnVtBg,sequential,SNQKHTlXw5awUoxd0D9nrISaxdNcxMG9 ,null
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,Ccv9BKFFCSQ1wMF9rNqopQixrmTZ8cds,sequential,T8AH1MrnT7Op56k1BiN5599QSS12zU9l FMkU0r4vwOAfnefgelKAz8hf0vU1znXS ,2014-08-11T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,hyLcLfBXBIxgd919pVKxcF82NFObVxvD,sequential,ajy6ENPqy2bJQT8nKgKf2VuLXadwpHpx Ijy19pksyAmOit578cpwvkhBWWprnv4L ,2014-06-16T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,TqDdG02lu9X5NB4qS1xpeH5q5Oy0OSzJ,sequential,O148XFhlFCPsnvEnSyEUnC3oe56bhDHA ,2014-09-01T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,VpzHRxN0SiBQtURpnyomJfwVGFPxSixc,sequential,tQkzzS0YWlRdP7R0dwO04yZlX6rcVwze ,2014-07-14T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,Vxrxlgchi5pt0rVpm20lLeJJZJEaV8Bp,sequential,,null
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,J4ghEdmRHBEjzYE6n5kcpXsmIp8SvUN3,sequential,HdXp5b1pNrKYuNnIYb4SNmARxhnYxcjk ,null
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,G9QkXjHuL7PzIzasNELZKmRCLnve5uba,sequential,76WgOuEYoPMv8oP2p2Rd0HKlZr8NL1jq w5Ub4OtBjiowI3f7NmCa1JkfERgsTo6f ,2014-07-21T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,s5ICKtJUK4RX6EGcmJpJFbpXGST8Br1w,sequential,PDTCMahodVqpTDsybwIiPllfmoGj5A9Y ZWRqD590xLtDrHLr1WFFBMrpLLbTAFIU ,2014-07-21T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,kZEGFClzEZtUwlCI9s9rlWPAnBnWZdl2,sequential,350GMiWts6Bq5qJgCMC06PtbtUFmQGK4 ,2014-09-01T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,80w7JzROkHQeOXRsPfWehEvxlOAv52Vk,sequential,,null
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,tBAKZWCoVsBHp5v9NdCdOTETBbxXXVlw,sequential,pWmaBFTyoHaYVUeZ6Ecy3i1Qorj7JMR1 s0VjZeIGBTx5j8a3sUpN6wRW2poxDQSl ,2014-08-04T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,yVluXBNLDPAD0P9ylNwktsLaWabxUqWi,sequential,PwN4OitMbap7Ir5sOCUpLO37tnQSDgdi atMNgvCr1p8WkKe4yZxR6VHHvrVfgCHn ,2014-07-07T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,Wt8OD4EerGs6kZwuFcwyjXygzPXHzTdq,sequential,TaEWJJpgr9dLQEi1ehnWz51ndHJxQj6Y ,2014-07-28T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,kFfC57vBvHoWLJ63k6L4nmOcYQOfkz5J,sequential,0VNHN4DNrwrxkfV4CTh7Ww5zKy3XHkyb aDMrJRCCTqUVPwEwjTgptYMamW80ndOY ,2014-07-07T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,0aPVeVht7XQqVeiu0dT1JpQWvJS0a9QG,sequential,8VEKJAxmQ9gmMRya3KqCjSgKCK9pZ455 QZ8F173yyrD5XoOgSfircj2w1rb2DR4I ,2014-06-23T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,t0s19TP7MWhR97K3XTBOp72cc2gCxl8n,sequential,Xo2Czd1NMhcII80wOPcmNZFs1mYOuILJ ,2014-08-18T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,XbMcymuUbnlQDz167b1tD5hdy6Iyfrxn,sequential,dwqjGkvw3L15DpG9tTOcx2kpa5Dd0tfx wOtYyyo5Z11mBdIIjK6XU5R9O3py8rVQ ,2014-08-11T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,snkkK36hbLrmUYemjFJk6N6yFuu1H37I,sequential,NWGMhEuDRMImtK2oLTMTypsbrVc8eeWt ku3IqlXyEZmzPyHflVILsYALbSLM69Kz ,2014-09-01T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,ozU6FUueQN5bBPhgmFRImrmeUw9JgOF4,sequential,X2zORr39xxhfODuw1Gdzq8KC0oEKUZyL hHmLVCLSALBDjh7R5MgNOB9S9OH2O2nC ,2014-08-18T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,CMZOqkXRtv3Fs0uKR0tzUISkTvooJ6Fi,sequential,mh2ESJdHO7W5KMnMPScpazkh03EBV63w ,2014-05-26T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,AuzA8qGD59CGBHFlkm9ULPgB6kfjns1m,sequential,YnB7QJpR8TpEMOskB4X8B15NnxzyWppc ,2014-07-07T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,dBWzGSdAiCXGBlAnZe5f3h0xZSN8ixQn,sequential,kq90fsVScBdHQFWmOUBdo2zyTCQImhz9 YuNRA7CiabYlkL9FSN9XfgEzt70XWuzG ,2014-07-21T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,A09g9CWccJOn9AKd4CKlPm0mrVhnSKe0,sequential,7jbrCwH0cYNSV5fJxwUEVrQUXJavN1d7 m8gTjcbtN1SaRYe2MuNkRYx6cnV7yQCJ ,2014-06-16T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,FbTW3VpiEreN8ajd2IlF4KfhLUl66QuF,sequential,tgNJgvQSZRqId4zpXSaIScdeZynPnJmp 6V5VR73WRD9Bch9sTabIVH1pmEUNw7Co ,2014-07-07T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,DiZcqapr6yRl7DKoev7fbFOwfAjRx7l2,sequential,yP1Bdwtcx7yJjglzmEQtdmviJO5hNoI9 ,2014-08-04T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,OF47jOSkqJsi3mE3jBSpuknEXFXyeabs,sequential,kWncFIr9KPe6MdM2NRvo4zea5SYAwhlk ,null
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,x0g85yyxcfDrc1b66IOLmsnHSVzkjM5G,sequential,9UzZI15Tt7hwRjZZTpFmWwzVkV95fj7R VCR4pIxPifhajEM6WfkdAsdmPwMhZEcN ,2014-08-18T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,xLU7jmbUnldUQx2KgBnIjnO23CVAaNP2,sequential,Z8TenEd4fWSkBL2BzK8pDZOcbYt7pkFe 0rbw8BV4i3v9ZhAKV3biWCxMDaayjRWB ,2014-07-28T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,HLxZP5MTklA9FfE4jjPumrUYgXIrap14,sequential,,null
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,qQUHYntuRvPzp85ymlVGKyNuvrYTYbv3,sequential,p1gnMf6DvK2uvBkVQbaxdhSy27ciLeJi ,2014-09-01T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,sQH3sizSbwNfPDV7oqRn2MwHRfydNHym,sequential,o2RyUNW73hlKy0e0tSXKgBPgYTfZFsbj rEgfgq9HKJFyZ48BXZ93Zm7jcvsFObCs ,2014-06-16T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,4X1nKR6dF9Uaz8q6VFuFTT3LRzB1ox22,sequential,12XSz7lWCuPsmJWnkEGeJols4mIDZ4Z0 XWVjyymm1Mz4GszGSbpy5eyK9BcPulB2 ,2014-08-04T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,DZGlwnBjdvodY4fXfeu3QvLQZbhDvprG,sequential,a0BgTJwTUl6lWqal3ApnWlIE5M4ZXp1h qhMdKuJEK97tCIzUlec0hfRX5JfioNJR ,2014-05-26T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,OeAaMm0ivLGAcESf9fc1KG4wCfXv2GMP,sequential,hvNVO2Ajsf02Sx4lmE7Jul3svOWStX9G ZNfctDcXrXdEpF4jjtFsx3FKYOTdOr4v ,2014-07-21T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,NgUcNq6r1p65yNG0VXjrVyArfMIMOgAU,sequential,uON56ns8QPFkNzAXnImaYR78jhbRGSmY tmxYPcchaV7aRiGwZIx29t4ODc1YZ4Nd ,2014-05-26T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,9fwCEsLYdEzZ6PKj2gwb9vw0a8SGud1Y,sequential,WftMdzN0LJda1pv6yKAfbEogAGXXllSz 1F806tcyYV0iENyZ4kvQlBYgI7woL49i ,2014-08-04T01:00:00
RXDvfPUBYFlVdlueBFbLW0mhhAyGEqpt,MrnnSwJkAw3U3k41DrfzOS5YKxj6pfTG,static_tab,,null
